2011-07-25,0.302
2011-07-26,0.3045
2011-07-27,0.299
2011-07-28,0.29600000000000004
2011-07-29,0.29600000000000004
2011-08-01,0.2999
2011-08-02,0.2925
2011-08-03,0.2875
2011-08-04,0.2865
2011-08-05,0.265
2011-08-08,0.26899999999999996
2011-08-09,0.25
2011-08-10,0.2465
2011-08-11,0.2222
2011-08-12,0.217
2011-08-15,0.23
2011-08-16,0.2345
2011-08-17,0.233
2011-08-18,0.2287
2011-08-19,0.215
2011-08-22,0.2185
2011-08-23,0.2345
2011-08-25,0.2399
2011-08-26,0.2133
2011-08-29,0.21899999999999997
2011-08-30,0.2255
2011-08-31,0.2194
2011-09-01,0.2222
2011-09-02,0.22
2011-09-05,0.213
2011-09-06,0.2052
2011-09-07,0.20600000000000002
2011-09-08,0.205
2011-09-09,0.2027
2011-09-12,0.18600000000000003
2011-09-13,0.1915
2011-09-14,0.188
2011-09-15,0.19
2011-09-16,0.1905
2011-09-19,0.1875
2011-09-20,0.1873
2011-09-21,0.1801
2011-09-22,0.175
2011-09-23,0.168
2011-09-26,0.163
2011-09-27,0.16699999999999998
2011-09-28,0.1672
2011-09-29,0.165
2011-09-30,0.16899999999999998
2011-10-03,0.16399999999999998
2011-10-04,0.155
2011-10-05,0.1526
2011-10-06,0.1598
2011-10-07,0.154
2011-10-10,0.1544
2011-10-11,0.158
2011-10-12,0.1539
2011-10-13,0.1545
2011-10-14,0.15
2011-10-17,0.1525
2011-10-18,0.146
2011-10-19,0.1431
2011-10-20,0.13699999999999998
2011-10-21,0.13699999999999998
2011-10-24,0.1465
2011-10-25,0.1425
2011-10-26,0.1414
2011-10-27,0.1524
2011-10-28,0.163
2011-10-31,0.1535
2011-11-01,0.1441
2011-11-02,0.1403
2011-11-03,0.135
2011-11-04,0.1414
2011-11-07,0.1391
2011-11-08,0.142
2011-11-09,0.1425
2011-11-10,0.139
2011-11-11,0.1438
2011-11-14,0.15
2011-11-15,0.145
2011-11-16,0.1395
2011-11-17,0.1385
2011-11-18,0.1346
2011-11-21,0.1323
2011-11-22,0.127
2011-11-23,0.1244
2011-11-24,0.1298
2011-11-25,0.125
2011-11-28,0.131
2011-11-29,0.1281
2011-11-30,0.1271
2011-12-01,0.1366
2011-12-02,0.1415
2011-12-05,0.14
2011-12-06,0.1408
2011-12-07,0.1391
2011-12-08,0.138
2011-12-09,0.1307
2011-12-12,0.134
2011-12-13,0.1286
2011-12-14,0.129
2011-12-15,0.1238
2011-12-16,0.1255
2011-12-19,0.1225
2011-12-20,0.1209
2011-12-21,0.1247
2011-12-22,0.1237
2011-12-23,0.124
2011-12-26,0.1266
2011-12-27,0.1275
2011-12-28,0.1277
2011-12-29,0.1251
2011-12-30,0.1325
2012-01-04,0.138
